id	hotCode	name	category	defaultDose	unit	route	isInjectable	majorCategory	subCategory
cmtgz3hyq07tshgynny0u2mtq	116459601	献血アルブミン25-ニチヤク		1瓶		注射・点滴	TRUE	血液製剤	アルブミン製剤
cmtgz3hyq07tthgynuf5ljgfz	116460201	ブドウ糖注5%シリンジ		1筒		注射・点滴	TRUE		
cmtgz3hyq07tuhgynx216vapk	116467101	10%食塩注シリンジ		1筒		注射・点滴	TRUE		
cmtgz3hyq07tvhgyncv3v2zd1	116468801	10%糖注シリンジ		1筒		注射・点滴	TRUE		
cmtgz3hyq07twhgynwg557u68	116470101	生食注シリンジ 10mL		1筒		注射・点滴	TRUE	輸液	電解質輸液(細胞外液補充液)
cmtgz3hyq07txhgynwyu5jsa2	116471801	生食注シリンジ 20mL		1筒		注射・点滴	TRUE	輸液	電解質輸液(細胞外液補充液)
cmtgz3hyq07tyhgynjg17c1yj	116472501	ダイアニール-N PD-2 1.5腹膜透析液 1L		1袋		注射・点滴	TRUE	輸液	腹膜透析液
cmtgz3hyq07tzhgynyn5csgnv	116474901	ダイアニール-N PD-2 1.5腹膜透析液 1.5L		1袋		注射・点滴	TRUE	輸液	腹膜透析液
cmtgz3hyq07u0hgyn90gp74xz	116476301	ダイアニール-N PD-2 1.5腹膜透析液 2L		1袋		注射・点滴	TRUE	輸液	腹膜透析液
cmtgz3hyq07u1hgyn7erbl2rd	116478701	ダイアニール-N PD-2 1.5腹膜透析液 2.5L		1袋(排液用バッグ付)		注射・点滴	TRUE	輸液	腹膜透析液
cmtgz3hyq07u2hgynsa5pbhtm	116479401	ダイアニール-N PD-2 1.5腹膜透析液 5L		1袋		注射・点滴	TRUE	輸液	腹膜透析液
cmtgz3hyq07u3hgynde8yju52	116480001	ダイアニール-N PD-2 2.5腹膜透析液 1L		1袋		注射・点滴	TRUE	輸液	腹膜透析液
cmtgz3hyq07u4hgynqwprftju	116482401	ダイアニール-N PD-2 2.5腹膜透析液 1.5L		1袋		注射・点滴	TRUE	輸液	腹膜透析液
cmtgz3hyq07u5hgynewives5d	116484801	ダイアニール-N PD-2 2.5腹膜透析液 2L		1袋		注射・点滴	TRUE	輸液	腹膜透析液
cmtgz3hyq07u6hgyn7u7zzyr7	116486201	ダイアニール-N PD-2 2.5腹膜透析液 2.5L		1袋(排液用バッグ付)		注射・点滴	TRUE	輸液	腹膜透析液
cmtgz3hyq07u7hgyn5d5d8fwf	116487901	ダイアニール-N PD-2 2.5腹膜透析液 5L		1袋		注射・点滴	TRUE	輸液	腹膜透析液
cmtgz3hyq07u8hgyn655nrirk	116488601	ダイアニール-N PD-4 1.5腹膜透析液 1L		1袋		注射・点滴	TRUE	輸液	腹膜透析液
cmtgz3hyq07u9hgyngdxtwvhp	116490901	ダイアニール-N PD-4 1.5腹膜透析液 1.5L		1袋		注射・点滴	TRUE	輸液	腹膜透析液
cmtgz3hyq07uahgynft0arv0t	116492301	ダイアニール-N PD-4 1.5腹膜透析液 2L		1袋		注射・点滴	TRUE	輸液	腹膜透析液
cmtgz3hyq07ubhgynizmxgt84	116494701	ダイアニール-N PD-4 1.5腹膜透析液 2.5L		1袋		注射・点滴	TRUE	輸液	腹膜透析液
cmtgz3hyq07uchgynrx84lvyo	116496101	ダイアニール-N PD-4 1.5腹膜透析液 5L		1袋		注射・点滴	TRUE	輸液	腹膜透析液
cmtgz3hyq07udhgynho1luyo3	116497801	ダイアニール-N PD-4 2.5腹膜透析液 1L		1袋		注射・点滴	TRUE	輸液	腹膜透析液
cmtgz3hyq07uehgynog904ybk	116499201	ダイアニール-N PD-4 2.5腹膜透析液 1.5L		1袋		注射・点滴	TRUE	輸液	腹膜透析液
cmtgz3hyq07ufhgynaph4zdw0	116501201	ダイアニール-N PD-4 2.5腹膜透析液 2L		1袋		注射・点滴	TRUE	輸液	腹膜透析液
cmtgz3hyq07ughgynpexb1udg	116503601	ダイアニール-N PD-4 2.5腹膜透析液 2.5L		1袋		注射・点滴	TRUE	輸液	腹膜透析液
cmtgz3hyq07uhhgynb3qi3vuh	116505001	ダイアニール-N PD-4 2.5腹膜透析液 5L		1袋		注射・点滴	TRUE	輸液	腹膜透析液
cmtgz3hyq07uihgynqre1zl19	116507401	チトラミン液「フソー」-4%		1袋		注射・点滴	TRUE		
cmtgz3hyq07ujhgynj7wtb72d	116508101	注射用オザグレルナトリウム20mg		1瓶		注射・点滴	TRUE		
cmtgz3hyq07ukhgyncck0rua1	116509801	注射用オザグレルナトリウム40mg		1瓶		注射・点滴	TRUE		
cmtgz3hyq07ulhgynbr2xdcp8	116510401	ファモチジン注用20mg		1管		注射・点滴	TRUE	消化性潰瘍治療薬	H2受容体拮抗薬
cmtgz3hyq07umhgyn1zbva1ha	116511101	ツインパル輸液 500mL		1キット		注射・点滴	TRUE		
cmtgz3hyq07unhgynpt1fcbai	116512801	ツインパル輸液 1L		1キット		注射・点滴	TRUE		
cmtgz3hyq07uohgynuxh9jvbw	116513501	透析用ヘパリンNa注250単位/mL		1管		注射・点滴	TRUE	抗凝固薬	ヘパリン
cmtgz3hyq07uphgyn8hne3h12	116514201	ブドウ糖注20%シリンジ		1筒		注射・点滴	TRUE		
cmtgz3hyq07uqhgynxyqeqghh	116516601	リドカイン塩酸塩注2% 2%5mL		1管		注射・点滴	TRUE	麻酔薬	局所麻酔薬
cmtgz3hyq07urhgyng6mhdhee	116517301	リドカイン塩酸塩注2% 2%10mL		1管		注射・点滴	TRUE	麻酔薬	局所麻酔薬
cmtgz3hyq07ushgynrb0mipqy	116518001	ネオファーゲン静注100mL		1袋		注射・点滴	TRUE		
cmtgz3hyq07uthgynt43hh5l6	116521001	アスコルビン酸注500mgPB		1管		注射・点滴	TRUE		
cmtgz3hyq07uuhgynz5htydzs	116525801	ファモチジン注射用10mg		1管		注射・点滴	TRUE	消化性潰瘍治療薬	H2受容体拮抗薬
cmtgz3hyq07uvhgyn7g4uq8oo	116527201	プレアミン-P注射液		1袋		注射・点滴	TRUE		
cmtgz3hyq07uwhgyntud0oc95	116531901	ヘパリンNa500単位/mLシリンジ 5,000単位10mL		1筒		注射・点滴	TRUE	抗凝固薬	ヘパリン
cmtgz3hyq07uxhgyn7suu423v	116532601	ヘパリンNa500単位/mLシリンジ 10,000単位20mL		1筒		注射・点滴	TRUE	抗凝固薬	ヘパリン
cmtgz3hyq07uyhgyngy48iwhu	116534001	リザルミン注1000		1瓶		注射・点滴	TRUE		
cmtgz3hyq07uzhgyn5gsruh80	116535701	リドカイン塩酸塩注0.5% 0.5%5mL		1管		注射・点滴	TRUE	麻酔薬	局所麻酔薬
cmtgz3hyq07v0hgynfql6rx0c	116536401	リドカイン塩酸塩注0.5% 0.5%10mL		1管		注射・点滴	TRUE	麻酔薬	局所麻酔薬
cmtgz3hyq07v1hgynba8l937p	116537101	アルキニン液10		10mL		外用	FALSE		
cmtgz3hyq07v2hgyn8ja1bkvt	116538801	アンフラベート0.05%ローション		1g		外用	FALSE		
cmtgz3hyq07v3hgynibjwtfyx	116538802	ベタメタゾン酪酸エステルプロピオン酸エステルローション0.05%		1g		外用	FALSE		
cmtgz3hyq07v4hgynzybhphl1	116541802	アシクロビルクリーム5%		1g		外用	FALSE	抗ウイルス薬	
cmtgz3hyq07v5hgynwugr91q9	116542501	イムノブラダー膀注用80mg		1瓶(溶解液付)		外用	FALSE		
cmtgz3hyq07v6hgynq7pieqro	116543202	ケトパミンクリーム2%		1g		外用	FALSE		
cmtgz3hyq07v7hgynevkmfvnc	116543203	ケトコナゾールクリーム2%		1g		外用	FALSE	抗真菌薬	
cmtgz3hyq07v8hgyn1kpc0tri	116547001	消毒用エタプロコール		10mL		外用	FALSE	消毒薬	
cmtgz3hyq07v9hgynb5yzvk0g	116548701	消毒用エタライト液		10mL		外用	FALSE	消毒薬	
cmtgz3hyq07vahgynx42gvccq	116549401	テルシガンエロゾル100μg		1瓶		外用	FALSE		
cmtgz3hyq07vbhgynnl6hx4d6	116550001	デルトピカ軟膏0.05%		1g		外用	FALSE		
cmtgz3hyq07vchgyn11rs93bh	116551701	デルトピカローション0.05%		1g		外用	FALSE		
cmtgz3hyq07vdhgynrl6uq8yo	116553101	ニトラゼンローション2%		1g		外用	FALSE		
cmtgz3hyq07vehgynyfmven6a	116554801	フルルビプロフェンテープ20mg		1枚		外用	FALSE	解熱鎮痛薬	NSAIDs
cmtgz3hyq07vfhgyn22vcnqz7	116555501	ヘキシジンE液0.1		10mL		外用	FALSE		
cmtgz3hyq07vghgyncpzz18i0	116556201	ペミリドン点眼液0.1%		1瓶		外用	FALSE		
cmtgz3hyq07vhhgyn43z5dnuf	116557901	ボレースプレー1%		1mL		外用	FALSE		
cmtgz3hyq07vihgyn6yxgiy5w	116558601	ミルサート温シップ		10g		外用	FALSE		
cmtgz3hyq07vjhgynp6cm5tv7	116559301	ミルサート冷シップ		10g		外用	FALSE		
cmtgz3hyq07vkhgynko8persl	116562301	ベイスンOD錠0.3		1錠		内服	FALSE		
cmtgz3hyq07vlhgynalaza826	116566101	ガチフロ点眼液0.3%		1mL		外用	FALSE		
cmtgz3hyq07vmhgynpec3ry3i	116567801	注射用GHRP科研100		1瓶(溶解液付)		注射・点滴	TRUE		
cmtgz3hyq07vnhgyni5bpjiq4	116568501	バリキサ錠450mg		1錠		内服	FALSE		
cmtgz3hyq07vohgyn8brzzouh	116569201	レクシヴァ錠700		1錠		内服	FALSE		
cmtgz3hyq07vphgynhix39r7r	116570801	エプジコム配合錠		1錠		内服	FALSE		
cmtgz3hyq07vqhgynlmlfwhdj	116571501	ヘプセラ錠10		1錠		内服	FALSE		
cmtgz3hyq07vrhgyn07pwcnk7	116572201	ペグイントロン皮下注用50μg/0.5mL用		1瓶(溶解液付)		注射・点滴	TRUE		
cmtgz3hyq07vshgynichozhaz	116573901	ペグイントロン皮下注用100μg/0.5mL用		1瓶(溶解液付)		注射・点滴	TRUE		
cmtgz3hyq07vthgyn64kyyvmv	116574601	ペグイントロン皮下注用150μg/0.5mL用		1瓶(溶解液付)		注射・点滴	TRUE		
cmtgz3hyq07vuhgynfwcbre83	116575301	ネオザルコニンG消毒液0.1		500mL		外用	FALSE	消毒薬	
cmtgz3hyq07vvhgyn91tqbe1f	116576001	ゾメタ点滴静注4mg/5mL		1瓶		注射・点滴	TRUE		
cmtgz3hyq07vwhgynjzv2msdi	116577701	ディオバン錠160mg		1錠		内服	FALSE		
cmtgz3hyq07vxhgyn0tcz9j7u	116578401	トリセノックス注10mg		1管		注射・点滴	TRUE		
cmtgz3hyq07vyhgynlv4hg98x	116579101	スピリーバ吸入用カプセル18μg		1カプセル		外用	FALSE		
cmtgz3hyq07vzhgynldspmdzc	116580701	モービック錠5mg		1錠		内服	FALSE		
cmtgz3hyq07w0hgynb4z4bu9q	116581401	モービック錠10mg		1錠		内服	FALSE		
cmtgz3hyq07w1hgyn2qlbfhyv	116582101	ミカルディス錠20mg		1錠		内服	FALSE		
cmtgz3hyq07w2hgyn9c4h33pe	116583801	ミカルディス錠40mg		1錠		内服	FALSE		
cmtgz3hyq07w3hgynalu82hvh	116588301	ピーガード錠20mg		1錠		内服	FALSE		
cmtgz3hyq07w4hgyn3bulnsxt	116589001	ピーガード錠30mg		1錠		内服	FALSE		
cmtgz3hyq07w5hgyn2hazypqh	116590601	ピーガード錠60mg		1錠		内服	FALSE		
cmtgz3hyq07w6hgyndzwuufkp	116591301	ピーガード錠120mg		1錠		内服	FALSE		
cmtgz3hyq07w7hgyn0rdppjr4	116592001	コアテック注SB9mg		1袋		注射・点滴	TRUE		
cmtgz3hyq07w8hgyn1kzlpwxu	116593701	ヒューマログミックス25注カート		1筒		注射・点滴	TRUE		
cmtgz3hyq07w9hgynmiitm6sf	116594401	ヒューマログミックス50注カート		1筒		注射・点滴	TRUE		
cmtgz3hyq07wahgynjyojb2gc	116595101	ヒューマログN注カート		1筒		注射・点滴	TRUE		
cmtgz3hyq07wbhgyn4klolt0s	116600202	オザペンバッグ注80mg		1袋		注射・点滴	TRUE		
cmtgz3hyq07wchgynmwg29ifp	116601901	アシクロビル点滴静注液250mgバッグ100mL		1袋		注射・点滴	TRUE		
cmtgz3hyq07wdhgynfcquhrjj	116607101	コンドロイチン注1%		1管		注射・点滴	TRUE		
cmtgz3hyq07wehgynvu2bipo3	116608801	コンドロイチン注2%		1管		注射・点滴	TRUE		
cmtgz3hyr07wfhgyn6zux5jwi	116610101	KN1号輸液 200mL		1袋		注射・点滴	TRUE	輸液	
cmtgz3hyr07wghgynyombn0vl	116612501	キリット注5% 5%300mL		1袋		注射・点滴	TRUE		
cmtgz3hyr07whhgynlhvs4xri	116613201	メイロン静注8.4% 8.4%250mL		1袋		注射・点滴	TRUE		
cmtgz3hyr07wihgynhcp39jm2	116614901	メイロン静注7% 7%250mL		1袋		注射・点滴	TRUE		
cmtgz3hyr07wjhgynxafwcram	116615601	エンブレル皮下注用25mg		1瓶		注射・点滴	TRUE		
cmtgz3hyr07wkhgyn4p5o3wzh	116617001	アレジオンドライシロップ1%		1g		内服	FALSE		
cmtgz3hyr07wlhgynspxty3rv	116618701	クレストール錠2.5mg		1錠		内服	FALSE		
cmtgz3hyr07wmhgyn3a97m59a	116619401	クレストール錠5mg		1錠		内服	FALSE		
cmtgz3hyr07wnhgynvha4iifb	116620001	ジオン注生食液付		1瓶(希釈液付)		注射・点滴	TRUE	輸液	電解質輸液(細胞外液補充液)
cmtgz3hyr07wohgynd7ysvy1v	116621701	ジオン注無痛化剤付		1瓶(希釈液付)		注射・点滴	TRUE		
cmtgz3hyr07wphgyns3jd1ge7	116622401	エムトリバカプセル200mg		1カプセル		内服	FALSE		
cmtgz3hyr07wqhgyn0ibp3gzr	116623101	ツルバダ配合錠		1錠		内服	FALSE		
cmtgz3hyr07wrhgyn1gkakxm6	116624801	経口用トロンビン細粒0.5万単位		1包		内服	FALSE		
cmtgz3hyr07wshgynooohgumd	116626201	ジゴキシン錠0.125mg		1錠		内服	FALSE	強心配糖体	
cmtgz3hyr07wthgynpa6twz4n	116627901	メファキン「ヒサミツ」錠275		1錠		内服	FALSE		
cmtgz3hyr07wuhgynzqpta0ej	116632301	ブイフェンド錠50mg		1錠		内服	FALSE		
cmtgz3hyr07wvhgyn1ustxjku	116633001	ブイフェンド錠200mg		1錠		内服	FALSE		
cmtgz3hyr07wwhgynyqmdjdx0	116634701	ブイフェンド200mg静注用		1瓶		注射・点滴	TRUE		
cmtgz3hyr07wxhgynn6rrl839	116635401	ルリコンクリーム1%		1g		外用	FALSE		
cmtgz3hyr07wyhgynwips1zs0	116636101	ルリコン液1%		1mL		外用	FALSE		
cmtgz3hyr07wzhgynr149hr8g	116637801	アクテムラ点滴静注用200		1瓶		注射・点滴	TRUE		
cmtgz3hyr07x0hgyn6v6ivead	116638501	キサンボンS注射液20mg		1管		注射・点滴	TRUE		
cmtgz3hyr07x1hgynrx6zdnt2	116639201	キサンボンS注射液40mg		1管		注射・点滴	TRUE		
cmtgz3hyr07x2hgynqz3ikm6n	116640801	エパルレスタット錠50		1錠		内服	FALSE		
cmtgz3hyr07x3hgynilewir5u	116641501	塩酸タムスロシン錠0.1		1錠		内服	FALSE		
cmtgz3hyr07x4hgyn28nhxr5a	116642201	塩酸タムスロシン錠0.2		1錠		内服	FALSE		
cmtgz3hyr07x5hgynk8gpbkcu	116643901	塩酸プロピベリン錠10		1錠		内服	FALSE		
cmtgz3hyr07x6hgyn8s5v2vgg	116644601	塩酸プロピベリン錠20		1錠		内服	FALSE		
